Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
327,8,Oct 15 1994,Sat,Navy,7,,Lafayette,0,
328,8,Oct 15 1994,Sat,(2) Nebraska,17,@,(16) Kansas State,6,
329,8,Oct 15 1994,Sat,Nevada,45,,New Mexico State,24,
330,8,Oct 15 1994,Sat,(15) North Carolina,41,,Maryland,17,
331,8,Oct 15 1994,Sat,North Carolina State,34,,Wake Forest,3,
332,8,Oct 15 1994,Sat,Northwestern,37,@,Minnesota,31,
333,8,Oct 15 1994,Sat,Ohio State,23,@,Michigan State,7,
334,8,Oct 15 1994,Sat,Oregon,23,,California,7,
335,8,Oct 15 1994,Sat,Oregon State,23,@,UCLA,14,
336,8,Oct 15 1994,Sat,Pacific,41,,Northern Illinois,32,
337,8,Oct 15 1994,Sat,(3) Penn State,31,@,(5) Michigan,24,
338,8,Oct 15 1994,Sat,Purdue,27,@,(23) Wisconsin,27,
339,8,Oct 15 1994,Sat,Rutgers,14,,Cincinnati,9,
340,8,Oct 15 1994,Sat,San Diego State,20,@,New Mexico,13,
341,8,Oct 15 1994,Sat,Southern California,27,@,Stanford,20,
342,8,Oct 15 1994,Sat,Southern Mississippi,43,,Louisiana,20,
343,8,Oct 15 1994,Sat,(7) Texas A&M,41,,Baylor,21,
344,8,Oct 15 1994,Sat,Texas Christian,30,@,Tulane,28,
345,8,Oct 15 1994,Sat,Tulsa,44,,Nevada-Las Vegas,22,
346,8,Oct 15 1994,Sat,(21) Utah,14,,Hawaii,3,
347,8,Oct 15 1994,Sat,Utah State,7,@,Louisiana Tech,3,
348,8,Oct 15 1994,Sat,Vanderbilt,43,@,Georgia,30,
349,8,Oct 15 1994,Sat,Virginia,24,@,Georgia Tech,7,
350,8,Oct 15 1994,Sat,(19) Virginia Tech,27,@,East Carolina,20,
351,8,Oct 15 1994,Sat,(9) Washington,35,,Arizona State,14,
352,8,Oct 15 1994,Sat,West Virginia,47,@,Pittsburgh,41,
353,8,Oct 15 1994,Sat,Youngstown State,28,,Kent State,14,
354,8,Oct 16 1994,Sun,Rice,19,,(12) Texas,17,
355,9,Oct 22 1994,Sat,Air Force,42,,Fresno State,7,
356,9,Oct 22 1994,Sat,(8) Alabama,21,,Mississippi,10,
357,9,Oct 22 1994,Sat,(14) Arizona,34,,UCLA,24,
358,9,Oct 22 1994,Sat,Army,25,,Citadel,24,
359,9,Oct 22 1994,Sat,Bowling Green State,59,,Ball State,36,
360,9,Oct 22 1994,Sat,(21) Brigham Young,34,@,Texas-El Paso,28,
361,9,Oct 22 1994,Sat,Central Michigan,32,,Miami (OH),30,
362,9,Oct 22 1994,Sat,(2) Colorado,35,,(19) Kansas State,21,
363,9,Oct 22 1994,Sat,(20) Duke,51,@,Wake Forest,26,
364,9,Oct 22 1994,Sat,East Carolina,28,@,Tulsa,21,
365,9,Oct 22 1994,Sat,(10) Florida State,17,,Clemson,0,
366,9,Oct 22 1994,Sat,Georgia,34,@,Kentucky,30,
367,9,Oct 22 1994,Sat,Iowa,19,,Michigan State,14,
368,9,Oct 22 1994,Sat,Iowa State,31,@,Oklahoma State,31,
369,9,Oct 22 1994,Sat,Jacksonville State,32,@,Louisiana-Monroe,28,
370,9,Oct 22 1994,Sat,Kent State,24,,Ohio,0,
371,9,Oct 22 1994,Sat,Louisiana,27,@,Utah State,25,
372,9,Oct 22 1994,Sat,Louisville,35,@,Navy,14,
373,9,Oct 22 1994,Sat,Maryland,42,,Georgia Tech,27,
374,9,Oct 22 1994,Sat,Memphis,26,,Cincinnati,3,
375,9,Oct 22 1994,Sat,(7) Miami (FL),38,@,West Virginia,6,
376,9,Oct 22 1994,Sat,(11) Michigan,19,@,Illinois,14,
377,9,Oct 22 1994,Sat,Minnesota,17,@,Wisconsin,14,
378,9,Oct 22 1994,Sat,Mississippi State,66,,Tulane,22,
379,9,Oct 22 1994,Sat,(3) Nebraska,42,@,Missouri,7,
380,9,Oct 22 1994,Sat,Nevada,42,@,San Jose State,10,
381,9,Oct 22 1994,Sat,New Mexico,56,@,New Mexico State,31,
382,9,Oct 22 1994,Sat,Northern Illinois,27,,Louisiana Tech,17,
383,9,Oct 22 1994,Sat,Northwestern,20,@,Indiana,7,
384,9,Oct 22 1994,Sat,(24) Ohio State,48,,Purdue,14,
385,9,Oct 22 1994,Sat,Oklahoma,20,@,Kansas,17,
386,9,Oct 22 1994,Sat,Oregon,31,,(9) Washington,20,
387,9,Oct 22 1994,Sat,Pacific,30,@,Arkansas State,16,
388,9,Oct 22 1994,Sat,Rutgers,7,@,(22) Boston College,7,
389,9,Oct 22 1994,Sat,South Carolina,19,@,Vanderbilt,16,
390,9,Oct 22 1994,Sat,Southern California,61,,California,0,
391,9,Oct 22 1994,Sat,Southern Mississippi,59,,Samford,16,
392,9,Oct 22 1994,Sat,Stanford,35,@,Oregon State,29,
393,9,Oct 22 1994,Sat,(16) Syracuse,49,@,Temple,42,
394,9,Oct 22 1994,Sat,(13) Texas,42,,Southern Methodist,20,
395,9,Oct 22 1994,Sat,(6) Texas A&M,7,,Rice,0,
396,9,Oct 22 1994,Sat,Texas Christian,31,@,Houston,10,
397,9,Oct 22 1994,Sat,Texas Tech,38,,Baylor,7,
398,9,Oct 22 1994,Sat,Toledo,48,@,Akron,25,
399,9,Oct 22 1994,Sat,(18) Utah,45,@,(12) Colorado State,31,
400,9,Oct 22 1994,Sat,(25) Virginia,34,,(15) North Carolina,10,
401,9,Oct 22 1994,Sat,(17) Virginia Tech,45,,Pittsburgh,7,
402,9,Oct 22 1994,Sat,(23) Washington State,28,@,Arizona State,21,
403,9,Oct 22 1994,Sat,Western Michigan,33,,Eastern Michigan,14,
404,9,Oct 22 1994,Sat,Wyoming,52,,San Diego State,35,
405,10,Oct 29 1994,Sat,Air Force,34,@,Wyoming,17,
406,10,Oct 29 1994,Sat,Arizona State,36,@,(20) Brigham Young,15,
407,10,Oct 29 1994,Sat,(4) Auburn,31,,Arkansas,14,
408,10,Oct 29 1994,Sat,Baylor,52,,Houston,13,
409,10,Oct 29 1994,Sat,Boston College,30,@,Army,3,
410,10,Oct 29 1994,Sat,Bowling Green State,27,,Miami (OH),16,
411,10,Oct 29 1994,Sat,Central Michigan,22,@,Ohio,10,
412,10,Oct 29 1994,Sat,Clemson,24,,Wake Forest,8,
413,10,Oct 29 1994,Sat,East Carolina,35,,Cincinnati,21,
414,10,Oct 29 1994,Sat,Eastern Michigan,41,@,Ball State,20,
415,10,Oct 29 1994,Sat,(5) Florida,52,,Georgia,14,
416,10,Oct 29 1994,Sat,(9) Florida State,59,,(16) Duke,20,
417,10,Oct 29 1994,Sat,Illinois,28,@,Northwestern,7,
418,10,Oct 29 1994,Sat,Iowa,21,@,Purdue,21,
419,10,Oct 29 1994,Sat,Kansas,24,,Oklahoma State,14,
420,10,Oct 29 1994,Sat,(23) Kansas State,37,@,Oklahoma,20,
421,10,Oct 29 1994,Sat,Louisville,10,,Memphis,6,
422,10,Oct 29 1994,Sat,Maryland,38,,Tulane,10,
423,10,Oct 29 1994,Sat,(6) Miami (FL),24,,(13) Virginia Tech,3,
424,10,Oct 29 1994,Sat,Michigan State,27,,Indiana,21,
425,10,Oct 29 1994,Sat,Mississippi,34,,Louisiana State,21,
426,10,Oct 29 1994,Sat,Mississippi State,47,@,Kentucky,7,
427,10,Oct 29 1994,Sat,Missouri,34,@,Iowa State,20,
428,10,Oct 29 1994,Sat,(3) Nebraska,24,,(2) Colorado,7,
429,10,Oct 29 1994,Sat,Nevada-Las Vegas,23,,San Jose State,10,
430,10,Oct 29 1994,Sat,New Mexico,49,@,Fresno State,32,
431,10,Oct 29 1994,Sat,(24) North Carolina,31,,North Carolina State,17,
432,10,Oct 29 1994,Sat,Notre Dame,58,,Navy,21,
433,10,Oct 29 1994,Sat,Oregon,10,,(11) Arizona,9,
434,10,Oct 29 1994,Sat,Pacific,28,,Utah State,6,
435,10,Oct 29 1994,Sat,(1) Penn State,63,,(21) Ohio State,14,
436,10,Oct 29 1994,Sat,Pittsburgh,45,,Temple,19,
437,10,Oct 29 1994,Sat,San Diego State,38,,Hawaii,23,
438,10,Oct 29 1994,Sat,Southern Mississippi,47,,Tulsa,29,
439,10,Oct 29 1994,Sat,Tennessee,31,@,South Carolina,22,
440,10,Oct 29 1994,Sat,(7) Texas A&M,21,N,Southern Methodist,21,
441,10,Oct 29 1994,Sat,Texas Christian,27,,Rice,25,
442,10,Oct 29 1994,Sat,Texas Tech,33,,(19) Texas,9,
443,10,Oct 29 1994,Sat,Toledo,48,,Kent State,14,
444,10,Oct 29 1994,Sat,UCLA,31,,Stanford,30,
445,10,Oct 29 1994,Sat,(12) Utah,52,,Texas-El Paso,7,
446,10,Oct 29 1994,Sat,Vanderbilt,17,,Northern Illinois,16,
447,10,Oct 29 1994,Sat,(15) Washington,24,,Oregon State,10,
448,10,Oct 29 1994,Sat,(22) Washington State,26,@,California,23,
449,10,Oct 29 1994,Sat,West Virginia,52,,Louisiana Tech,16,
450,10,Oct 29 1994,Sat,Wisconsin,31,@,(10) Michigan,19,
451,10,Oct 29 1994,Sat,Youngstown State,41,,Akron,7,
452,11,Nov 3 1994,Thu,Boston College,35,@,Louisville,14,
453,11,Nov 5 1994,Sat,Air Force,10,@,Army,6,
454,11,Nov 5 1994,Sat,(6) Alabama,35,@,Louisiana State,17,
455,11,Nov 5 1994,Sat,(18) Arizona,13,,California,6,
456,11,Nov 5 1994,Sat,(3) Auburn,38,,East Carolina,21,
457,11,Nov 5 1994,Sat,Bowling Green State,22,@,Kent State,16,
458,11,Nov 5 1994,Sat,(25) Brigham Young,24,,Louisiana-Monroe,10,
459,11,Nov 5 1994,Sat,Central Michigan,45,,Toledo,27,
460,11,Nov 5 1994,Sat,Cincinnati,28,,Troy,24,
461,11,Nov 5 1994,Sat,Clemson,28,@,(19) North Carolina,17,
462,11,Nov 5 1994,Sat,(7) Colorado,17,,Oklahoma State,3,
463,11,Nov 5 1994,Sat,(14) Colorado State,35,,Wyoming,24,
464,11,Nov 5 1994,Sat,(23) Duke,28,,(13) Virginia,25,
465,11,Nov 5 1994,Sat,Eastern Michigan,42,,Akron,18,
466,11,Nov 5 1994,Sat,Eastern Washington,49,@,Utah State,31,
467,11,Nov 5 1994,Sat,(4) Florida,55,,Southern Mississippi,17,
468,11,Nov 5 1994,Sat,(8) Florida State,41,@,Georgia Tech,10,
469,11,Nov 5 1994,Sat,Illinois,21,@,Minnesota,17,
470,11,Nov 5 1994,Sat,(15) Kansas State,38,,Iowa State,20,
471,11,Nov 5 1994,Sat,Louisiana,28,,Nevada-Las Vegas,27,
472,11,Nov 5 1994,Sat,Louisiana Tech,38,,Northwestern State,28,
473,11,Nov 5 1994,Sat,Memphis,17,@,Mississippi,16,
474,11,Nov 5 1994,Sat,(5) Miami (FL),27,@,(10) Syracuse,6,
475,11,Nov 5 1994,Sat,Miami (OH),24,,Ball State,21,
476,11,Nov 5 1994,Sat,(20) Michigan,45,@,Purdue,23,
477,11,Nov 5 1994,Sat,Michigan State,35,@,Northwestern,17,
478,11,Nov 5 1994,Sat,(24) Mississippi State,17,,Arkansas,7,
479,11,Nov 5 1994,Sat,Navy,17,@,Tulane,15,
480,11,Nov 5 1994,Sat,(1) Nebraska,45,,Kansas,17,
481,11,Nov 5 1994,Sat,Nevada,62,@,Fresno State,35,
482,11,Nov 5 1994,Sat,New Mexico,23,,(9) Utah,21,
483,11,Nov 5 1994,Sat,New Mexico State,24,@,San Jose State,21,
484,11,Nov 5 1994,Sat,North Carolina State,47,@,Maryland,45,
485,11,Nov 5 1994,Sat,Northern Illinois,38,@,Arkansas State,16,
486,11,Nov 5 1994,Sat,Ohio State,24,,Wisconsin,3,
487,11,Nov 5 1994,Sat,Oklahoma,30,,Missouri,13,
488,11,Nov 5 1994,Sat,(21) Oregon,34,,Arizona State,10,
489,11,Nov 5 1994,Sat,Oregon State,24,,Pacific,12,
490,11,Nov 5 1994,Sat,(2) Penn State,35,@,Indiana,29,
491,11,Nov 5 1994,Sat,Rice,17,,Southern Methodist,10,
492,11,Nov 5 1994,Sat,Rutgers,38,,Temple,21,
493,11,Nov 5 1994,Sat,(22) Southern California,23,@,(16) Washington State,10,
494,11,Nov 5 1994,Sat,Stanford,46,,(12) Washington,28,
495,11,Nov 5 1994,Sat,(11) Texas A&M,34,@,Texas,10,
496,11,Nov 5 1994,Sat,Vanderbilt,24,@,Kentucky,6,
497,11,Nov 5 1994,Sat,Western Michigan,15,,Ohio,3,
498,12,Nov 10 1994,Thu,(23) Brigham Young,35,,San Diego State,28,
499,12,Nov 12 1994,Sat,Air Force,40,,(12) Utah,33,
500,12,Nov 12 1994,Sat,(6) Alabama,29,@,(20) Mississippi State,25,
501,12,Nov 12 1994,Sat,Arkansas,30,,Northern Illinois,27,
502,12,Nov 12 1994,Sat,Ball State,38,,Akron,28,
503,12,Nov 12 1994,Sat,Baylor,19,@,Rice,14,
504,12,Nov 12 1994,Sat,(25) Boston College,31,,(14) Syracuse,0,
505,12,Nov 12 1994,Sat,Boston University,21,@,Army,12,
506,12,Nov 12 1994,Sat,Central Michigan,36,@,Bowling Green State,33,
507,12,Nov 12 1994,Sat,Clemson,20,,Georgia Tech,10,
508,12,Nov 12 1994,Sat,(7) Colorado,51,@,Kansas,26,
509,12,Nov 12 1994,Sat,(10) Colorado State,48,,Arkansas State,3,
510,12,Nov 12 1994,Sat,East Carolina,23,,Central Florida,20,
511,12,Nov 12 1994,Sat,Eastern Michigan,24,@,Ohio,13,
512,12,Nov 12 1994,Sat,(4) Florida,48,,South Carolina,17,
513,12,Nov 12 1994,Sat,(8) Florida State,23,,Notre Dame,16,
514,12,Nov 12 1994,Sat,Fresno State,30,@,Texas-El Paso,30,
515,12,Nov 12 1994,Sat,Georgia,23,@,(3) Auburn,23,
516,12,Nov 12 1994,Sat,Hawaii,34,,Southeast Missouri State,0,
517,12,Nov 12 1994,Sat,Iowa,49,,Northwestern,13,
518,12,Nov 12 1994,Sat,(11) Kansas State,21,@,Missouri,18,
519,12,Nov 12 1994,Sat,Louisiana-Monroe,21,@,Kentucky,14,
520,12,Nov 12 1994,Sat,(5) Miami (FL),17,,Pittsburgh,12,
521,12,Nov 12 1994,Sat,Miami (OH),24,,Kent State,14,
522,12,Nov 12 1994,Sat,(19) Michigan,38,,Minnesota,22,
523,12,Nov 12 1994,Sat,Michigan State,42,,Purdue,30,
524,12,Nov 12 1994,Sat,Mississippi,38,@,Tulane,0,
525,12,Nov 12 1994,Sat,(1) Nebraska,28,@,Iowa State,12,
526,12,Nov 12 1994,Sat,Nevada,56,,Utah State,28,
527,12,Nov 12 1994,Sat,North Carolina,50,@,Wake Forest,0,
528,12,Nov 12 1994,Sat,North Carolina State,24,,(18) Duke,23,
529,12,Nov 12 1994,Sat,Ohio State,32,@,Indiana,17,
530,12,Nov 12 1994,Sat,Oklahoma,33,@,Oklahoma State,14,
531,12,Nov 12 1994,Sat,(15) Oregon,55,@,Stanford,21,
532,12,Nov 12 1994,Sat,Oregon State,21,,(24) Washington State,3,
533,12,Nov 12 1994,Sat,Pacific,21,@,New Mexico State,14,
534,12,Nov 12 1994,Sat,(2) Penn State,35,@,Illinois,31,
535,12,Nov 12 1994,Sat,San Jose State,27,@,Louisiana Tech,6,
536,12,Nov 12 1994,Sat,(17) Southern California,45,,(13) Arizona,28,
537,12,Nov 12 1994,Sat,Southern Mississippi,20,@,Louisiana State,18,
538,12,Nov 12 1994,Sat,Tennessee,24,,Memphis,13,
539,12,Nov 12 1994,Sat,Texas,48,,Houston,13,
540,12,Nov 12 1994,Sat,(9) Texas A&M,26,@,Louisville,10,
541,12,Nov 12 1994,Sat,Texas Christian,35,@,Southern Methodist,14,
542,12,Nov 12 1994,Sat,Texas Tech,39,,Louisiana,7,
543,12,Nov 12 1994,Sat,Toledo,37,,Western Michigan,34,
544,12,Nov 12 1994,Sat,Tulsa,38,,Missouri State,28,
545,12,Nov 12 1994,Sat,UCLA,59,@,Arizona State,23,
546,12,Nov 12 1994,Sat,(21) Virginia,46,,Maryland,21,
547,12,Nov 12 1994,Sat,(16) Virginia Tech,41,,Rutgers,34,
548,12,Nov 12 1994,Sat,(22) Washington,31,,California,19,
549,12,Nov 12 1994,Sat,West Virginia,55,@,Temple,17,
550,12,Nov 12 1994,Sat,Wisconsin,38,,Cincinnati,7,
551,12,Nov 12 1994,Sat,Wyoming,38,,New Mexico,28,
552,13,Nov 19 1994,Sat,Akron,24,,Ohio,10,
553,13,Nov 19 1994,Sat,(4) Alabama,21,,(6) Auburn,14,
554,13,Nov 19 1994,Sat,Ball State,34,@,Kent State,0,
555,13,Nov 19 1994,Sat,California,24,,Stanford,23,
556,13,Nov 19 1994,Sat,Cincinnati,28,,Tulsa,13,
557,13,Nov 19 1994,Sat,(7) Colorado,41,,Iowa State,20,
558,13,Nov 19 1994,Sat,(10) Colorado State,44,@,Fresno State,42,
559,13,Nov 19 1994,Sat,East Carolina,30,@,Memphis,6,
560,13,Nov 19 1994,Sat,Eastern Michigan,40,,Toledo,37,
561,13,Nov 19 1994,Sat,(3) Florida,24,@,Vanderbilt,7,
562,13,Nov 19 1994,Sat,(8) Florida State,34,@,(25) North Carolina State,3,
563,13,Nov 19 1994,Sat,Indiana,33,@,Purdue,29,
564,13,Nov 19 1994,Sat,Iowa,49,@,Minnesota,42,
565,13,Nov 19 1994,Sat,Kansas,31,@,Missouri,14,
566,13,Nov 19 1994,Sat,(11) Kansas State,23,,Oklahoma State,6,
567,13,Nov 19 1994,Sat,Louisiana,17,,Western Michigan,14,
568,13,Nov 19 1994,Sat,Louisiana State,49,@,Tulane,25,
569,13,Nov 19 1994,Sat,Louisiana Tech,20,@,Arkansas State,14,
570,13,Nov 19 1994,Sat,Louisiana-Monroe,38,,North Texas,20,
571,13,Nov 19 1994,Sat,(5) Miami (FL),38,@,Temple,14,
572,13,Nov 19 1994,Sat,Navy,29,,Rice,17,
573,13,Nov 19 1994,Sat,Nevada-Las Vegas,32,,Nevada,27,
574,13,Nov 19 1994,Sat,New Mexico,25,,Texas-El Paso,21,
575,13,Nov 19 1994,Sat,North Carolina,41,@,(24) Duke,40,
576,13,Nov 19 1994,Sat,Notre Dame,42,,Air Force,30,
577,13,Nov 19 1994,Sat,(22) Ohio State,22,,(15) Michigan,6,
578,13,Nov 19 1994,Sat,(12) Oregon,17,@,Oregon State,13,
579,13,Nov 19 1994,Sat,(2) Penn State,45,,Northwestern,17,
580,13,Nov 19 1994,Sat,Pittsburgh,35,,Rutgers,21,
581,13,Nov 19 1994,Sat,San Jose State,28,@,Pacific,15,
582,13,Nov 19 1994,Sat,South Carolina,33,@,Clemson,7,
583,13,Nov 19 1994,Sat,Syracuse,21,,Maryland,16,
584,13,Nov 19 1994,Sat,Tennessee,52,,Kentucky,0,
585,13,Nov 19 1994,Sat,(9) Texas A&M,34,,Texas Christian,17,
586,13,Nov 19 1994,Sat,Texas Tech,34,N,Houston,0,
587,13,Nov 19 1994,Sat,UCLA,31,,(13) Southern California,19,
588,13,Nov 19 1994,Sat,(21) Utah,34,,(20) Brigham Young,31,
589,13,Nov 19 1994,Sat,Utah State,47,,New Mexico State,20,
590,13,Nov 19 1994,Sat,(16) Virginia,42,@,(14) Virginia Tech,23,
591,13,Nov 19 1994,Sat,Wake Forest,20,@,Georgia Tech,13,
592,13,Nov 19 1994,Sat,Washington State,23,,(18) Washington,6,
593,13,Nov 19 1994,Sat,West Virginia,21,,(17) Boston College,20,
594,13,Nov 19 1994,Sat,Wisconsin,19,,Illinois,13,
595,13,Nov 19 1994,Sat,Wyoming,13,@,Hawaii,10,
596,14,Nov 24 1994,Thu,Texas,63,@,Baylor,35,
597,14,Nov 24 1994,Thu,West Virginia,13,,(22) Syracuse,0,
598,14,Nov 25 1994,Fri,(16) Arizona,28,,Arizona State,27,
599,14,Nov 25 1994,Fri,Georgia,48,,Georgia Tech,10,
600,14,Nov 25 1994,Fri,(1) Nebraska,13,@,Oklahoma,3,
601,14,Nov 25 1994,Fri,North Carolina State,30,@,(13) Virginia,27,
602,14,Nov 25 1994,Fri,Texas Christian,24,,Texas Tech,17,
603,14,Nov 26 1994,Sat,(4) Florida,31,@,(7) Florida State,31,
604,14,Nov 26 1994,Sat,Fresno State,49,@,San Diego State,42,
605,14,Nov 26 1994,Sat,(11) Kansas State,42,@,Nevada-Las Vegas,3,
606,14,Nov 26 1994,Sat,Louisiana State,30,@,Arkansas,12,
607,14,Nov 26 1994,Sat,Louisville,34,,Tulsa,27,
608,14,Nov 26 1994,Sat,(5) Miami (FL),23,,(25) Boston College,7,
609,14,Nov 26 1994,Sat,(19) Mississippi State,21,@,Mississippi,17,
610,14,Nov 26 1994,Sat,Missouri,32,@,Hawaii,32,
611,14,Nov 26 1994,Sat,Notre Dame,17,@,(17) Southern California,17,
612,14,Nov 26 1994,Sat,(2) Penn State,59,,Michigan State,31,
613,14,Nov 26 1994,Sat,Rice,31,@,Houston,13,
614,14,Nov 26 1994,Sat,Tennessee,65,@,Vanderbilt,0,
615,15,Dec 3 1994,Sat,Air Force,37,@,Hawaii,24,
616,15,Dec 3 1994,Sat,Army,22,N,Navy,20,
617,15,Dec 3 1994,Sat,(6) Florida,24,N,(3) Alabama,23,SEC Championship (Atlanta GA)
618,16,Dec 15 1994,Thu,Nevada-Las Vegas,52,,Central Michigan,24,Las Vegas Bowl (Las Vegas NV)
619,17,Dec 25 1994,Sun,Boston College,12,N,(11) Kansas State,7,Aloha Bowl (Honolulu HI)
620,18,Dec 27 1994,Tue,(14) Utah,16,N,(15) Arizona,13,Freedom Bowl (Anaheim CA)
621,18,Dec 28 1994,Wed,(18) Virginia,20,N,Texas Christian,10,Independence Bowl (Shreveport LA)
622,18,Dec 29 1994,Thu,(22) Brigham Young,31,N,Oklahoma,6,Copper Bowl (Tucson AZ)
623,18,Dec 30 1994,Fri,(20) Michigan,24,N,(10) Colorado State,14,Holiday Bowl (San Diego CA)
624,18,Dec 30 1994,Fri,Tennessee,45,N,(17) Virginia Tech,23,Gator Bowl (Gainesville FL)
625,18,Dec 30 1994,Fri,Texas,35,N,(19) North Carolina,31,Sun Bowl (El Paso TX)
626,18,Dec 31 1994,Sat,Illinois,30,N,East Carolina,0,Liberty Bowl (Memphis TN)
627,18,Dec 31 1994,Sat,(24) Washington State,10,N,Baylor,3,Alamo Bowl (San Antonio TX)
628,18,Jan 1 1995,Sun,(1) Nebraska,24,@,(3) Miami (FL),17,Orange Bowl (Miami FL)
629,18,Jan 1 1995,Sun,(23) North Carolina State,28,N,(16) Mississippi State,24,Peach Bowl (Atlanta GA)
630,19,Jan 2 1995,Mon,(6) Alabama,24,N,(13) Ohio State,17,Citrus Bowl (Orlando FL)
631,19,Jan 2 1995,Mon,(4) Colorado,41,N,Notre Dame,24,Fiesta Bowl (Tempe AZ)
632,19,Jan 2 1995,Mon,(7) Florida State,23,N,(5) Florida,17,Sugar Bowl (New Orleans LA)
633,19,Jan 2 1995,Mon,(2) Penn State,38,N,(12) Oregon,20,Rose Bowl (Pasadena CA)
634,19,Jan 2 1995,Mon,South Carolina,24,N,West Virginia,21,Carquest Bowl (Miami FL)
635,19,Jan 2 1995,Mon,(21) Southern California,55,N,Texas Tech,14,Cotton Bowl (Dallas TX)
636,19,Jan 2 1995,Mon,Wisconsin,34,N,(25) Duke,20,Hall of Fame Bowl (Tampa FL)